Year,Month,Day,Year-Month-Day,minWindSpeed,maxWindSpeed,minDNorth,maxDNorth,minDEast,maxDEast,minAirTemperature,maxAirTemperature,minRelativeHumidity,maxRelativeHumidity,minLog(ParticleConcentration + 1),maxLog(ParticleConcentration + 1)
2006,4,1,01/04/2006,0.1806667,8.323334,1.189437,156.4013,2.0717,179.96372,25.63623,38.58715,5.093308,9.52595,1.974050903,2.917977883
2006,4,10,10/04/2006,0.1576667,10.23367,3.720831,169.2046,4.8019,179.96342,24.78204,41.72385,3.553116,9.369664,0.792391689,2.62572391
2006,4,11,11/04/2006,0.3566667,10.614,3.529199,175.8364,0.6986,179.78699,27.35739,41.27493,3.07021,6.716733,0,3.262949175
2006,4,12,12/04/2006,0.1226667,8.606998,6.9707,177.4011,0.0011,179.5451,24.82244,42.90059,3.617117,9.743089,2.293362555,2.82314806
2006,4,13,13/04/2006,0.4456667,9.095999,2.572748,162.1662,4.7122,179.66714,27.68548,42.30367,4.321278,9.795184,2.32776749,2.89932795
2006,4,14,14/04/2006,0.164,5.613,0.8015914,179.3663,0.2422,179.56847,22.30148,42.9765,4.315276,15.17812,2.127104798,2.442793226
2006,4,15,15/04/2006,0.195,34.88334,5.0729,177.4577,0.0309,179.58578,24.80494,41.87281,3.696838,13.24675,1.807535028,2.473048805
2006,4,16,16/04/2006,0.06733335,7.899999,11.0244,179.7698,56.0625,179.06467,25.06786,41.57219,4.303981,9.569503,1.762678564,2.596377144
2006,4,17,17/04/2006,0.108,6.938334,0.3083,178.7346,0.7487,179.55514,27.00513,41.32275,6.376836,12.80098,2.341632336,3.009068276
2006,4,18,18/04/2006,0.3213333,8.790334,21.4244,179.731,37.574,179.77157,26.3667,41.28163,8.349924,15.61402,2.478133428,3.064008487
2006,4,19,19/04/2006,0.196,5.646667,20.14282,178.8602,31.2931,179.09637,28.71118,41.81334,9.349111,16.47666,2.186673867,3.098436045
2006,4,2,02/04/2006,0.1066666,9.483668,0.1696,140.8442,3.2584,179.86942,26.50721,38.94322,5.313241,8.787247,2.445292769,3.000390689
2006,4,20,20/04/2006,0.176,5.537,2.3192,176.0353,0.4666,179.38875,27.59945,42.648,5.770709,30.63671,1.447158031,3.15405861
2006,4,21,21/04/2006,0.2913333,6.934667,0.758719,179.1985,0.2212,179.7924,25.47023,42.7409,7.16077,34.26874,0.531478917,3.045987606
2006,4,22,22/04/2006,0.2376667,7.926667,1.132394,179.9018,0.1473,179.58027,26.07417,42.56741,7.208338,34.8302,0.963787827,2.995810632
2006,4,23,23/04/2006,0.091,7.293334,0.1992,178.2552,0.325,179.93376,28.0876,42.82692,11.10623,43.55624,0.556302501,2.980276141
2006,4,24,24/04/2006,1.908333,9.265332,34.5967,159.259,0.1264,69.259,30.53958,38.53648,22.37496,41.1173,1.73479983,2.983084773
2006,4,25,25/04/2006,0.9423335,5.949,0.1483706,179.9291,1.2096,169.611,27.96591,40.31395,13.35832,43.96747,0.72427587,2.728028954
2006,4,26,26/04/2006,0.3326667,5.559334,0.3203,179.8671,0.6234,163.43186,28.53001,39.35195,14.27173,32.47784,0.255272505,2.225050696
2006,4,27,27/04/2006,0.1356667,6.808332,0.07659423,162.3913,1.9194,166.94084,28.24292,39.95339,9.871701,21.89872,0.491361694,2.214578954
2006,4,28,28/04/2006,0.6516666,6.043334,0.2285173,173.7856,1.3587,169.70087,28.25294,41.36976,7.810647,17.72442,0.041392685,2.692670699
2006,4,29,29/04/2006,0.1933334,4.739334,0.0595705,163.1595,3.5456,179.92826,27.31923,40.78607,7.780275,14.87063,1.033423755,2.150449409
2006,4,3,03/04/2006,0.1826667,7.009,0.1787,178.6872,36.0604,179.96297,26.39519,40.63965,4.854754,9.740034,2.548143637,2.905148002
2006,4,30,30/04/2006,0.1466666,8.077666,0.06946596,179.0794,0.3772,179.59547,27.78565,42.75041,7.482962,15.6419,1.564666064,2.813314059
2006,4,4,04/04/2006,0.2553333,5.784667,0.0999,179.2541,7.5375,179.80244,25.78448,41.05805,4.49054,10.78674,1.824776462,2.731669332
2006,4,5,05/04/2006,0.1583333,8.538333,4.0196,178.3382,2.9645,179.86369,23.61944,40.63436,4.369508,11.91011,1.158362492,2.680788612
2006,4,6,06/04/2006,0.262,8.842669,0.5146,176.2848,3.8046,179.93401,21.71946,40.8077,4.035971,14.05022,0.477121255,2.585573519
2006,4,7,07/04/2006,0.1563333,9.219666,0.1073101,172.0474,1.8992,179.83126,25.57824,40.89322,4.65568,9.309988,1.025305865,2.845222106
2006,4,8,08/04/2006,0.2783333,9.145,0.7054,130.0993,0.6575,179.85825,26.47827,42.10083,4.23942,9.762828,2.276461804,2.938669801
2006,4,9,09/04/2006,0.468,8.697999,2.864468,125.2757,21.0589,179.88627,26.41783,41.20575,4.024168,9.68107,0.51851394,2.721068302
2006,5,1,01/05/2006,0.1476667,5.969,0.04410418,179.691,0.0336,167.07735,27.31226,41.6074,6.409548,16.0981,0.462397998,2.561220679
2006,5,10,10/05/2006,1.305,9.688334,65.7215,172.6184,0.2117,82.6184,29.13069,40.7002,10.68718,54.87066,0.146128036,3.026696656
2006,5,11,11/05/2006,1.409667,8.495334,67.832,179.9698,0.2427,101.4324,28.10367,39.70222,15.20198,54.1288,0,2.686725621
2006,5,12,12/05/2006,0.2393333,6.992667,0.5992824,178.4389,0.7245,178.28561,28.7385,42.3284,14.83767,58.05951,0,2.788451207
2006,5,13,13/05/2006,0.4436667,5.735333,1.5847,178.758,0.1314,179.50822,27.6981,42.41438,14.42182,58.94641,0.204119983,2.922414024
2006,5,14,14/05/2006,0.7783333,12.44933,2.237698,179.8799,0.4713,179.6206,29.0203,42.0813,13.66917,52.47139,0.380211242,3.73223288
2006,5,15,15/05/2006,0.6186666,8.77,12.5165,179.5958,0.393,115.2555,29.5728,40.65242,18.26716,52.54486,0.301029996,2.781970674
2006,5,16,16/05/2006,0.499,7.932666,4.7875,179.8962,1.8271,134.7765,29.49394,39.12103,21.11428,52.38428,0,2.873553094
2006,5,17,17/05/2006,1.758333,6.695667,88.8635,179.6629,1.1365,104.5013,28.37265,37.58598,27.14313,52.65403,1.562292864,1.862131379
2006,5,18,18/05/2006,0.1596667,10.405,30.9961,179.944,8.4547,125.0485,26.00371,38.71454,18.65248,62.87081,1.369215857,3.210906814
2006,5,19,19/05/2006,0.3216667,9.771999,3.6221,179.6315,0.2059,177.7345,28.94653,39.7384,17.7957,43.6294,0,3.720704931
2006,5,2,02/05/2006,0.1363333,7.307,0.8456,175.0415,0.1992,179.86649,27.56766,43.9621,6.768878,38.31715,0.230448921,3.008131562
2006,5,20,20/05/2006,0.223,7.970333,40.0775,179.673,5.8205,179.66814,23.51362,34.25992,25.24442,77.48016,1.442479769,2.692494408
2006,5,21,21/05/2006,0.9983333,5.945666,64.3847,178.8313,0.8869,115.2327,26.44561,36.69831,24.44161,66.77619,1.079181246,2.093071306
2006,5,22,22/05/2006,0.324,5.221666,2.529,179.6383,0.7756,172.03392,27.92516,40.68294,16.07943,60.03768,0.322219295,2.426998959
2006,5,23,23/05/2006,0.5950001,6.973,7.85,179.8833,0.7664,129.32285,29.71876,41.76419,15.82851,54.37803,1.613841822,2.516535374
2006,5,24,24/05/2006,2.944667,9.221334,88.5003,179.666,0.5148,107.7131,29.55977,38.51068,30.40107,63.73589,1.501059262,2.306425028
2006,5,25,25/05/2006,1.111,10.88433,63.8209,179.9349,40.0627,170.23751,26.79593,35.19408,30.26004,61.67638,0.447158031,3.471936805
2006,5,26,26/05/2006,1.14,6.179667,23.7702,179.902,0.3122,131.1175,24.3233,37.1689,24.30918,64.64351,0.176091259,2.450403086
2006,5,27,27/05/2006,0.4296667,6.593667,2.832939,179.6352,0.1241,179.71003,26.86578,40.48214,19.84581,64.15179,0.397940009,2.477121255
2006,5,28,28/05/2006,0.4826667,8.113667,9.1223,179.4519,0.092,158.5227,30.22888,41.33969,18.83737,52.11282,1.598790507,2.967407557
2006,5,29,29/05/2006,1.195333,8.471665,115.3119,179.9121,25.3119,123.8893,28.48478,38.8492,26.63321,59.56079,1.322219295,2.304490528
2006,5,3,03/05/2006,0.3406667,7.675333,2.8379,179.9668,0.0813,178.94443,24.19607,43.99583,8.497614,37.07883,0,3.074706756
2006,5,4,04/05/2006,0.1606667,7.845,1.9342,179.285,0.1145,174.95193,28.57025,43.20823,12.30378,46.32762,0.230448921,2.698535493
2006,5,5,05/05/2006,0.3926666,8.653999,7.801699,176.8765,0.8262,170.95656,30.46479,41.49252,16.09891,42.01341,0.361727836,2.816373889
2006,5,6,06/05/2006,0.1913333,8.389667,1.1826,173.9874,0.1562,162.47433,29.05265,43.14063,10.16942,49.45291,0.204119983,2.564902673
2006,5,7,07/05/2006,0.6866667,9.358002,64.2256,179.8993,0.1484,105.4623,27.64331,39.03358,12.85858,60.18649,0.146128036,3.391887392
2006,5,8,08/05/2006,0.6220001,6.112667,2.0003,179.3691,0.8943,129.4784,27.01729,40.4912,16.98541,59.79827,0.176091259,2.690816058
2006,5,9,09/05/2006,0.5079999,8.386333,22.618,179.2356,0.2324,89.2356,29.94388,41.13533,10.58812,45.69407,0.322219295,2.950802823
2006,7,24,24/07/2006,0.06066667,4.303,4.631313,179.8525,0.3342,179.12708,24.9542,36.14759,32.82573,91.54681,0,1.95230801
2006,7,25,25/07/2006,1.437,10.29033,96.3251,179.9205,6.3251,124.0056,21.56903,29.50666,55.74174,95.5167,0,2.478999132
2006,7,26,26/07/2006,0.1553333,5.382999,0.4572,179.6539,0.0769,179.94287,21.33332,30.76994,57.26235,95.3253,0.204119983,1.469822016
2006,7,27,27/07/2006,0.121,4.041667,0.02687861,179.8998,0.1726,156.05254,25.58973,33.92867,43.47006,93.3138,0.770852012,1.44870632
2006,7,28,28/07/2006,0.1503333,6.994667,0.6199,179.3001,0.4325,169.94495,26.23575,36.9652,34.98985,84.31258,0.342422681,2.552303109
2006,7,29,29/07/2006,1.866,7.198667,20.7161,153.264,0.3563,69.2839,26.42627,36.25224,29.84251,72.34808,0.806179974,2.126456113
2006,7,30,30/07/2006,2.454333,5.844333,79.8647,155.657,0.1664,65.657,26.9542,35.30535,40.02643,76.24943,1.08278537,1.843232778
2006,7,31,31/07/2006,0.1783333,14.463,2.496338,178.802,0.3878,177.33002,19.91243,29.83033,65.40771,97.06258,0.477121255,2.902818468
2006,8,1,01/08/2006,1.978,5.362999,111.9633,179.9968,21.9633,127.494,22.85489,32.58883,41.50257,87.66631,0.278753601,1.664641976
2006,8,10,10/08/2006,0.094,3.659667,6.374378,179.3621,0.0612,173.18275,24.4133,35.19012,40.69604,91.52885,0,1.783188691
2006,8,11,11/08/2006,0.4806667,11.168,5.4559,179.1416,0.0219,172.57169,21.14137,31.33664,50.46671,97.00754,0,2.286680969
2006,8,12,12/08/2006,0.3373333,3.456334,1.263601,168.9024,0.118,159.26929,24.33831,29.96545,61.15633,87.93031,0,1.632457292
2006,8,13,13/08/2006,0.3613333,5.139,4.665543,178.7042,1.0022,175.60011,24.36507,34.54181,44.20287,91.75621,0.079181246,1.92788341
2006,8,14,14/08/2006,0.3143333,7.934666,1.011107,179.5091,1.3014,179.86147,24.16177,29.81781,57.27552,91.7818,0.255272505,2.835690571
2006,8,15,15/08/2006,1.263334,5.095,60.9949,179.2761,4.3427,89.2761,22.6168,31.27965,45.3789,93.12749,0.041392685,1.688419822
2006,8,16,16/08/2006,1.264,5.322667,91.9978,179.9367,1.9978,102.4684,25.16106,34.34045,42.2047,88.4703,0.342422681,1.995196292
2006,8,17,17/08/2006,0.07866666,5.401333,1.5366,178.9357,0.3973,178.76631,25.6462,35.62083,35.70449,82.47247,1.033423755,2.315970345
2006,8,18,18/08/2006,0.1933333,10.496,1.563705,179.7332,1.3835,159.1386,20.79725,29.12525,71.12586,96.43978,0.230448921,3.091103944
2006,8,19,19/08/2006,0.37,4.623,4.9464,161.2378,1.2172,85.0536,22.13191,31.94006,44.51021,96.69116,0.041392685,1.823474229
2006,8,2,02/08/2006,1.918333,5.299999,98.1203,167.3624,8.1203,77.3624,25.00625,34.45752,39.54271,84.59381,0.903089987,1.912222057
2006,8,20,20/08/2006,0.6426666,5.235,23.0824,158.8432,0.5862,68.8432,25.15938,33.65171,43.69376,88.35181,0.204119983,1.799340549
2006,8,21,21/08/2006,2.266667,6.423871,86.5972,157.8096,3.4028,67.8096,26.00706,33.79187,44.35524,83.47695,0.041392685,1.911690159
2006,8,22,22/08/2006,0.7653333,10.92733,28.9902,179.2974,17.2497,179.24978,21.062,28.98356,68.42021,96.00668,0.041392685,3.152685756
2006,8,23,23/08/2006,0.7709999,6.071666,94.47015,179.893,12.2766,175.52985,22.17999,29.23306,67.6055,93.41452,0,1.935003151
2006,8,24,24/08/2006,0.137,7.737333,48.8344,179.4648,0.0669,169.7742,22.91421,33.102,48.90342,91.61961,0,1.918554531
2006,8,25,25/08/2006,0.187,4.284334,5.352968,178.8115,0.478,165.3597,23.29745,31.87128,52.11736,94.38589,0.041392685,1.783188691
2006,8,26,26/08/2006,1.199667,7.824,1.7398,179.9471,0.2493,173.70615,24.0994,33.39305,49.60188,89.86706,0,2.068556895
2006,8,27,27/08/2006,1.568667,5.165333,87.5826,168.8619,0.442,78.8619,22.457,32.83582,48.55849,91.40756,0,1.6599162
2006,8,28,28/08/2006,0.4336666,12.056,7.9328,179.9939,0.7117,169.9395,20.49688,30.2793,51.72978,93.55099,0,2.38219721
2006,8,29,29/08/2006,0.1523333,5.099667,5.0998,179.9695,7.4331,178.9527,23.75731,31.14957,53.18873,91.64565,0.041392685,1.671172843
2006,8,3,03/08/2006,1.449667,13.47,55.4281,179.9637,0.2131,168.8077,20.43527,30.08435,57.18777,93.76227,0.278753601,3.921030638
2006,8,30,30/08/2006,0.59,9.129667,77.3896,179.8041,0.7896,149.0956,21.12351,31.89087,48.88282,92.89725,0.041392685,1.959518377
2006,8,31,31/08/2006,0.109,9.735333,0.2642,177.5539,2.4375,179.83374,21.37738,29.60169,63.4339,92.21917,0,1.829946696
2006,8,4,04/08/2006,0.3596667,7.066999,8.05211,179.9951,3.8854,178.09103,22.39656,30.25569,57.93828,93.07948,0.176091259,1.575187845
2006,8,5,05/08/2006,1.847667,5.366667,79.6586,179.9066,0.8463,91.0955,23.96733,32.55789,45.0361,90.26486,0,1.615950052
2006,8,6,06/08/2006,0.3813334,6.614667,2.708485,179.7864,0.307,178.37321,21.108,28.92292,64.7274,96.01197,0.041392685,1.940018155
2006,8,7,07/08/2006,0.1163333,6.790999,29.22553,179.07,0.2297,172.74667,23.26327,32.15277,51.46146,93.12731,0.176091259,1.773786445
2006,8,8,08/08/2006,0.1,6.416666,11.08062,179.7501,1.5386,178.2113,24.10505,28.99079,67.28673,92.37547,0,1.434568904
2006,8,9,09/08/2006,0.236,5.418333,51.0595,179.6702,0.8642,171.23495,21.72119,31.38751,54.71911,92.23327,0,1.833784375
2006,9,1,01/09/2006,0.242,3.738,16.40538,179.8679,31.9885,179.30359,24.24379,31.03128,54.56663,93.89245,0.041392685,1.729974286
2006,9,10,10/09/2006,0.132,7.862666,0.1413,179.93,3.5717,179.59915,22.9801,31.54552,50.27201,93.38039,0.826074803,1.709269961
2006,9,11,11/09/2006,0.1216667,3.023667,2.15978,179.714,0.1981,179.87146,23.32177,33.02915,46.05055,93.29214,0.146128036,1.702430536
2006,9,12,12/09/2006,0.1176666,35.20134,27.9317,179.8184,0.342,152.4506,20.2331,32.74699,50.87172,96.80225,0.322219295,3.084504783
2006,9,13,13/09/2006,0.1453333,3.163333,7.5415,179.8836,1.9106,179.97592,21.47302,31.8289,54.27243,93.6132,0.079181246,1.480006943
2006,9,14,14/09/2006,0.138,9.971666,0.02603584,179.8617,0.3805,178.46142,21.79527,31.45782,56.65779,94.13248,0.041392685,1.509202522
2006,9,15,15/09/2006,0.9869999,34.507,26.0913,179.4389,0.7667,89.4389,23.89758,35.63614,34.25282,88.41845,0,2.113943352
2006,9,16,16/09/2006,0.5233334,4.848,77.5593,179.8651,1.9611,106.1073,22.90541,31.80626,50.05603,81.7675,0.707570176,1.604226053
2006,9,17,17/09/2006,0.5616667,3.174667,13.2486,179.7345,1.7513,175.84282,24.64442,34.52126,43.97754,85.85038,0.380211242,1.691081492
2006,9,18,18/09/2006,0.6053334,34.84733,3.5205,179.6319,0.2869,172.22948,25.45008,36.59188,38.90601,84.73641,0.681241237,1.799340549
2006,9,19,19/09/2006,0.7896667,8.542,14.9203,179.2605,1.4482,150.8415,23.40088,33.60485,34.75913,81.70396,0.146128036,2.031004281
2006,9,2,02/09/2006,0.2253333,5.2,1.5936,159.0271,0.0382,109.08898,23.58297,34.00137,40.88353,93.37724,0.079181246,1.694605199
2006,9,20,20/09/2006,1.819333,4.915334,52.5946,179.0465,0.2624,128.9729,23.83434,34.75346,40.04333,86.38356,0.380211242,1.85308953
2006,9,21,21/09/2006,0.432,7.459667,56.6223,179.9663,0.3713,178.40704,22.61405,31.50982,44.88659,84.24451,0,1.758154622
2006,9,22,22/09/2006,0.494,34.45367,70.9683,179.5732,0.8506,171.89303,24.74241,34.52497,47.44931,86.89728,0.531478917,1.741151599
2006,9,23,23/09/2006,0.583,7.049667,105.9831,179.6144,15.9831,111.8521,23.3229,34.34295,43.48243,79.26393,0.079181246,1.772321707
2006,9,24,24/09/2006,0.418,10.68667,0.1642808,167.3833,1.2824,177.16577,20.42403,27.92536,68.27426,93.94881,0.113943352,2.576456532
2006,9,25,25/09/2006,0.358,3.000333,6.1762,175.7036,0.1554,142.4137,21.85993,34.79425,37.9315,96.14949,0.301029996,1.969881644
2006,9,26,26/09/2006,0.7906666,4.187333,42.1172,179.2023,0.4302,91.6311,24.39727,34.86945,39.84079,86.71938,0.491361694,1.913813852
2006,9,27,27/09/2006,1.023,5.626334,47.3177,166.9974,1.4645,76.9974,25.33989,35.22644,41.92361,85.38602,0.176091259,1.860936621
2006,9,28,28/09/2006,1.871,6.788332,111.5953,177.3215,21.5953,98.138,25.55992,33.53489,50.7015,84.34763,0.62324929,2.727134424
2006,9,29,29/09/2006,1.118667,5.532666,100.9536,179.8323,10.9536,100.9094,23.78606,33.83415,42.4872,88.60252,0.041392685,1.739572344
2006,9,3,03/09/2006,0.5950001,6.223001,21.87135,179.938,0.2563,157.4036,25.64845,34.65735,40.12823,79.24307,0.041392685,1.912753304
2006,9,30,30/09/2006,0.371,8.263666,26.0129,179.8646,0.4754,158.8716,22.12173,29.06694,50.6289,86.91016,0.041392685,1.940516485
2006,9,4,04/09/2006,0.2823333,7.904333,28.9773,179.8022,1.4765,178.31214,21.97389,32.62372,39.72245,83.57759,0.113943352,1.996073654
2006,9,5,05/09/2006,0.3666667,10.75533,9.536714,179.9704,1.503,176.66314,21.8145,29.47898,47.75415,88.57005,0.041392685,2.430719888
2006,9,6,06/09/2006,0.8049999,3.978333,0.7336,153.0007,0.2935,90.7855701,23.5966,34.89626,34.52988,87.30896,0.079181246,1.966141733
2006,9,7,07/09/2006,1.958667,5.586,41.458,178.7938,0.8261,103.2608,25.7533,36.73962,29.34429,80.34789,0,2.614053106
2006,9,8,08/09/2006,0.6566667,9.828665,107.6464,179.9737,17.6464,152.9806,20.43705,28.63608,71.0872,93.78318,0.397940009,2.472024698
2006,9,9,09/09/2006,0.7786666,4.762667,108.0728,179.8749,18.0728,137.0487,22.68115,30.84772,51.91243,91.68138,0.51851394,1.617000341
2007,10,1,01/10/2007,0.2873333,4.270334,1.211284,179.6331,0.1242,179.86407,23.4832,38.98458,14.96068,69.57956,0,2.241795431
2007,10,10,10/10/2007,0.1943333,5.250999,1.576769,179.816,0.5935,179.46265,24.02945,38.71952,12.7524,74.64203,0.875061263,2.168202747
2007,10,11,11/10/2007,0.1226667,4.153333,3.8612,179.7438,0.0315,179.95531,23.38476,37.81415,14.58314,58.62005,0.342422681,2.129689892
2007,10,12,12/10/2007,0.05066665,5.284999,4.7735,179.4086,0.0211,179.88233,20.38786,38.59691,9.528599,65.15643,0.380211242,2.379668034
2007,10,13,13/10/2007,0.1893333,6.084666,0.2894576,179.2667,1.6643,179.11514,21.13435,38.84345,9.761301,57.91996,1.281033367,2.716587578
2007,10,14,14/10/2007,0.1106666,3.936,1.9411,179.6616,0.075,173.2534,22.46544,36.81812,15.46196,54.40613,1.414973348,2.74888544
2007,10,15,15/10/2007,0.143,4.135,2.0331,179.9738,0.2956,179.58363,22.76606,38.82514,12.60929,67.91019,0,2.641771471
2007,10,16,16/10/2007,0.1363333,4.464333,5.266046,179.967,0.4529,179.95988,23.34044,38.60984,13.14352,53.152,2.187802639,2.578753784
2007,10,17,17/10/2007,0.09133331,4.137334,0.0138,179.7783,7.6466,179.70087,21.21636,38.38568,10.41896,55.75654,1.374748346,2.407730728
2007,10,18,18/10/2007,0.194,4.712,1.7619,179.8661,0.5144,179.629,22.8179,38.49496,12.18789,49.48237,0,2.451479405
2007,10,19,19/10/2007,0.2066666,4.318334,1.3293,179.9183,0.2316,179.87592,22.30168,38.80571,11.19562,46.29276,0.959041392,2.213783299
2007,10,2,02/10/2007,0.215,4.728333,0.3991,179.6992,0.618,178.51094,24.06857,37.2876,15.51212,64.9456,1.78604121,2.654465334
2007,10,20,20/10/2007,0.4566666,5.677667,62.1644,179.8945,2.3339,143.3687,22.99216,35.97908,24.60679,86.5492,0.919078092,2.488127496
2007,10,21,21/10/2007,0.1596667,4.925333,2.0132,179.9906,0.1447,177.2327,25.36141,36.80911,27.50251,67.97813,0.079181246,2.354876423
2007,10,22,22/10/2007,0.4753333,4.621333,0.8724312,179.5279,0.0085,179.68521,25.61227,39.09666,13.26792,61.03809,0.176091259,2.240798771
2007,10,23,23/10/2007,0.1886667,4.350667,0.4328825,177.2329,0.2323,179.46947,22.07839,40.17878,11.0983,47.03616,0.748188027,2.322839273
2007,10,24,24/10/2007,0.1903334,3.858666,0.1882288,179.0698,0.4394,179.42439,21.51973,38.28052,16.28893,59.1433,0.204119983,2.489817908
2007,10,25,25/10/2007,0.1316667,4.735,1.559456,179.7993,0.0661,179.6125,23.36639,38.38532,13.16199,63.88329,0,2.046104787
2007,10,26,26/10/2007,0.1733334,4.095,3.0274,179.9807,0.0882,179.957,22.16304,38.84417,14.68428,60.30172,0.73239376,2.230193379
2007,10,27,27/10/2007,0.1363333,4.327333,4.6375,177.3701,0.5761,177.61558,24.54863,39.15161,19.05979,62.37178,0.204119983,2.229681842
2007,10,28,28/10/2007,0.3096667,4.530334,9.366055,179.6862,0.3071,179.91348,24.82523,38.32402,14.25052,78.86422,0.851258349,2.322426052
2007,10,29,29/10/2007,0.1016667,4.69,2.032,179.5332,0.0447,178.77254,24.47282,38.61518,13.32581,57.09294,1.629409599,2.256958153
2007,10,3,03/10/2007,0.5550001,5.657333,0.2101,179.6319,0.1691,178.62936,24.12112,37.76323,15.78048,76.31573,1.673020907,2.285782274
2007,10,30,30/10/2007,0.1556667,4.799333,7.8663,179.9996,1.0456,179.22854,22.78927,38.09224,10.97131,55.43435,0.041392685,2.261738547
2007,10,31,31/10/2007,0.1266667,4.393,0.05449279,179.4051,0.0319,179.92873,21.92693,38.7177,9.95722,39.23644,1.794488047,2.340642378
2007,10,4,04/10/2007,0.167,5.131,1.1536,179.9997,0.2748,179.95025,22.71499,38.18468,13.27733,80.45824,1.120573931,2.245759356
2007,10,5,05/10/2007,0.205,5.483334,1.0307,178.801,0.0391,179.30341,21.70354,38.56542,10.87791,64.05698,0.556302501,2.1430148
2007,10,6,06/10/2007,0.227,4.089667,0.2958857,179.9006,1.0463,178.86671,22.79918,36.45065,26.29988,67.47446,0.505149978,2.122543524
2007,10,7,07/10/2007,0.2933334,3.969,1.495238,179.9686,0.171,179.71478,22.62931,38.3867,17.69995,82.24117,0.255272505,1.954242509
2007,10,8,08/10/2007,0.5716667,4.325,3.605,179.8334,0.1995,179.25337,24.18675,37.82214,18.99197,74.28484,0.230448921,2.153509989
2007,10,9,09/10/2007,0.6543333,5.313667,1.8602,179.9318,1.0014,176.07851,25.89519,37.46088,22.60227,71.11151,0.982271233,2.289811839
2007,1,1,01/01/2007,0.313,7.665335,1.032964,112.2347,81.5721,179.88197,14.04898,24.25838,11.92888,22.89725,2.992023028,3.469571672
2007,1,10,10/01/2007,0.7223333,7.541,3.0371,123.8354,76.6032,179.80569,15.74536,31.20848,10.80348,28.94986,1.437750563,2.552668216
